"postcode","instals","estimated_dwellings","density","capacity","capunder10","cap10_100","capover100","countunder10","count10_100","countover100","pot_kw","pot_sqm","pot_gwh"
"6078","185","369","37.1","1628.0","782.0","846.0","0.0","137","48","0","20563.0","131,603","30.4"
"6079","3","18","","20.0","20.0","0.0","0.0","3","0","0","1628.0","10,419","2.4"
"6081","1052","1777","56.0","5268.0","4553.0","715.0","0.0","996","56","0","45773.0","292,950","66.5"
"6082","742","1384","51.4","3619.0","3166.0","453.0","0.0","711","31","0","32735.0","209,502","47.6"
"6083","1019","1383","69.3","5273.0","4276.0","997.0","0.0","959","60","0","63524.0","406,555","92.2"
"6084","2460","3736","61.8","14078.0","11413.0","2665.0","0.0","2310","150","0","113127.0","724,015","167.5"
"6100","1570","6374","23.2","9681.0","6670.0","2424.0","587.0","1479","89","2","79051.0","505,927","117.0"
"6101","2245","7726","28.0","11499.0","9607.0","1892.0","0.0","2165","80","0","106376.0","680,809","158.0"
"6102","1300","6898","17.9","7362.0","5264.0","2098.0","0.0","1233","67","0","87319.0","558,845","131.6"
"6103","1009","4309","22.5","5094.0","4049.0","1045.0","0.0","969","40","0","53387.0","341,678","79.0"
"6104","2187","7023","29.2","13605.0","8841.0","4224.0","540.0","2049","135","3","138311.0","885,187","204.9"
"6105","2233","7583","28.1","13768.0","9056.0","3770.0","942.0","2129","102","2","187311.0","1,198,793","281.6"
"6107","7993","21259","36.5","41817.0","33592.0","7153.0","1072.0","7761","231","1","321740.0","2,059,134","483.2"
"6108","4992","9516","51.9","20763.0","19655.0","1108.0","0.0","4939","53","0","146363.0","936,723","219.5"
"6109","2792","5089","51.6","16474.0","10954.0","4270.0","1250.0","2626","164","2","129164.0","826,652","189.9"
"6110","9194","19845","45.6","42588.0","39868.0","2720.0","0.0","9058","136","0","262949.0","1,682,876","394.2"
"6111","4929","11009","42.9","24035.0","20103.0","3932.0","0.0","4727","202","0","182893.0","1,170,516","266.3"
"6112","15543","31963","47.5","80910.0","72828.0","7842.0","240.0","15181","361","1","397184.0","2,541,978","597.2"
"6121","843","1018","73.2","5164.0","3593.0","1571.0","0.0","745","98","0","68842.0","440,589","103.2"
"6122","5427","10586","49.5","29881.0","26284.0","3397.0","200.0","5237","189","1","181197.0","1,159,661","272.6"
"6123","578","762","73.5","3111.0","2731.0","380.0","0.0","560","18","0","23266.0","148,900","35.0"
"6124","318","505","59.8","1585.0","1312.0","273.0","0.0","302","16","0","15508.0","99,253","22.1"
"6125","842","1265","59.4","5216.0","3523.0","1693.0","0.0","751","91","0","67817.0","434,031","101.5"
"6126","61","124","45.2","346.0","239.0","107.0","0.0","56","5","0","8367.0","53,551","11.9"
"6147","2883","6420","44.5","11989.0","11370.0","419.0","200.0","2856","26","1","91928.0","588,341","137.8"
"6148","3709","7740","47.0","16901.0","15643.0","1258.0","0.0","3635","74","0","112267.0","718,510","168.3"
"6149","4170","7035","58.4","19481.0","18182.0","1119.0","180.0","4105","64","1","127267.0","814,508","190.8"
"6150","2564","4901","51.3","12467.0","11173.0","1126.0","168.0","2512","51","1","87018.0","556,914","129.3"
"6151","1828","8453","20.2","10286.0","8179.0","2107.0","0.0","1706","122","0","87157.0","557,807","129.5"
"6152","3582","11289","30.4","18040.0","15646.0","2201.0","193.0","3435","146","1","145229.0","929,468","215.8"
"6153","3353","8575","36.3","18773.0","14825.0","3823.0","125.0","3109","243","1","130115.0","832,739","193.3"
"6154","2003","4541","41.4","11818.0","8242.0","3576.0","0.0","1882","121","0","92001.0","588,808","136.5"
"6155","12198","17522","67.4","63121.0","50469.0","10634.0","2018.0","11802","390","6","484913.0","3,103,446","734.7"
"6156","2869","7741","35.3","15032.0","12555.0","2477.0","0.0","2732","137","0","105339.0","674,169","156.4"
"6157","2078","7484","26.8","10237.0","8786.0","1451.0","0.0","2008","70","0","90027.0","576,174","134.1"
"6158","1086","2823","36.8","5615.0","4798.0","817.0","0.0","1038","48","0","41470.0","265,407","61.6"
"6159","324","1368","21.9","1878.0","1324.0","554.0","0.0","299","25","0","22791.0","145,864","34.1"
"6160","1027","3957","24.5","5458.0","4002.0","1456.0","0.0","968","59","0","61233.0","391,893","90.9"
"6161","4","646","0.5","73.0","9.0","64.0","0.0","3","1","0","0.0","0","0.0"
"6162","1997","5137","37.7","9083.0","7915.0","1168.0","0.0","1937","60","0","69615.0","445,533","103.4"
"6163","9985","24621","38.7","55769.0","40102.0","12898.0","2769.0","9538","434","13","511674.0","3,274,712","768.1"
"6164","14401","25299","55.6","73621.0","64974.0","7746.0","901.0","14056","344","1","481533.0","3,081,813","725.0"
"6165","56","28","","2171.0","66.0","2105.0","0.0","15","41","0","47256.0","302,439","73.0"
"6166","2118","4791","42.1","12371.0","9697.0","2674.0","0.0","2015","103","0","120534.0","771,417","181.5"
"6167","5950","12109","47.9","29468.0","24771.0","3277.0","1420.0","5796","147","7","259336.0","1,659,753","392.6"
"6168","5233","12255","41.3","25128.0","19044.0","4100.0","1984.0","5067","165","1","229738.0","1,470,323","347.0"
"6169","8541","15692","53.7","36205.0","33772.0","1920.0","513.0","8433","106","2","254192.0","1,626,826","377.8"
"6170","3841","7802","48.5","19523.0","18597.0","926.0","0.0","3783","58","0","79035.0","505,823","118.6"
"6171","9645","20046","46.9","47677.0","43523.0","4154.0","0.0","9408","237","0","278150.0","1,780,162","414.6"
"6172","3432","4933","68.2","15562.0","14020.0","1402.0","140.0","3363","68","1","105477.0","675,055","156.9"
"6173","2935","4841","59.5","15601.0","13586.0","797.0","1218.0","2881","53","1","93814.0","600,411","139.9"
"6174","1213","2583","46.2","6191.0","5966.0","225.0","0.0","1193","20","0","28246.0","180,774","42.0"
"6175","979","1801","53.3","4737.0","4411.0","326.0","0.0","960","19","0","29045.0","185,886","43.2"
"6176","459","907","47.9","2662.0","2278.0","384.0","0.0","434","25","0","19715.0","126,175","29.3"
"6180","1820","3096","57.5","9431.0","8201.0","541.0","689.0","1781","37","2","48224.0","308,633","71.9"
"6181","166","157","95.5","2124.0","709.0","195.0","1220.0","150","15","1","8986.0","57,511","13.3"
"6207","382","552","61.1","2386.0","1689.0","697.0","0.0","337","45","0","18939.0","121,208","27.0"
"6208","4014","7086","55.1","18746.0","16197.0","2244.0","305.0","3905","107","2","148840.0","952,576","222.5"
"6209","504","955","49.9","2335.0","1997.0","338.0","0.0","477","27","0","30697.0","196,460","45.5"
"6210","19725","39682","48.6","87874.0","77883.0","8595.0","1396.0","19292","426","7","615278.0","3,937,781","916.7"
"6211","2518","4477","54.9","12159.0","11137.0","1022.0","0.0","2460","58","0","79471.0","508,616","118.3"
"6213","174","408","39.7","957.0","698.0","259.0","0.0","162","12","0","12451.0","79,686","17.7"
"6214","175","285","58.2","863.0","738.0","125.0","0.0","166","9","0","13600.0","87,042","20.2"
"6215","1016","2114","46.0","5306.0","4358.0","948.0","0.0","972","44","0","73421.0","469,894","105.1"
"6218","139","192","66.1","717.0","539.0","178.0","0.0","127","12","0","10020.0","64,130","14.3"
"6220","1004","2451","38.3","6408.0","4190.0","1721.0","497.0","938","64","2","70320.0","450,049","100.0"
"6221","53","116","38.8","327.0","206.0","121.0","0.0","45","8","0","7431.0","47,555","10.8"
"6223","37","104","33.7","212.0","180.0","32.0","0.0","35","2","0","4799.0","30,714","7.0"
"6224","261","496","49.2","1659.0","1101.0","558.0","0.0","244","17","0","16760.0","107,265","24.5"
"6225","1899","4434","41.6","8843.0","7491.0","1352.0","0.0","1845","54","0","141665.0","906,653","207.4"
"6226","260","334","75.7","1410.0","1293.0","117.0","0.0","253","7","0","10697.0","68,462","15.6"
"6227","188","362","51.1","848.0","809.0","39.0","0.0","185","3","0","9281.0","59,397","13.5"
"6228","35","73","43.8","208.0","151.0","57.0","0.0","32","3","0","5121.0","32,776","7.5"
"6229","50","166","13.9","934.0","124.0","810.0","0.0","23","27","0","24337.0","155,757","36.6"
"6230","7888","20586","37.1","39649.0","33239.0","6410.0","0.0","7633","255","0","417184.0","2,669,976","612.1"
"6232","2652","5341","49.0","12065.0","11254.0","581.0","230.0","2617","34","1","83852.0","536,651","122.7"
"6233","4546","9287","48.2","21896.0","20079.0","1577.0","240.0","4473","72","1","162339.0","1,038,968","237.6"
"6236","563","934","57.2","2938.0","2443.0","495.0","0.0","534","29","0","43811.0","280,392","64.3"
"6237","676","1004","64.3","3356.0","2812.0","544.0","0.0","646","30","0","41475.0","265,442","60.5"
"6239","1216","2255","50.5","6334.0","4784.0","1550.0","0.0","1138","78","0","63678.0","407,541","93.1"
"6240","60","64","87.5","301.0","235.0","66.0","0.0","56","4","0","5069.0","32,439","7.4"
"6243","7","33","","38.0","38.0","0.0","0.0","7","0","0","2571.0","16,456","3.4"
"6244","261","922","26.2","1325.0","1048.0","277.0","0.0","242","19","0","42542.0","272,272","56.4"
"6251","97","237","33.8","736.0","364.0","372.0","0.0","80","17","0","9287.0","59,437","13.6"
"6252","26","101","21.8","153.0","100.0","53.0","0.0","22","4","0","2505.0","16,030","3.7"
"6253","189","449","39.2","892.0","652.0","240.0","0.0","176","13","0","12660.0","81,025","16.8"
"6254","107","259","40.5","557.0","496.0","61.0","0.0","105","2","0","5725.0","36,639","7.7"
"6255","894","2239","38.2","4503.0","3809.0","694.0","0.0","856","38","0","65180.0","417,151","86.4"
"6256","47","195","20.0","319.0","177.0","142.0","0.0","39","8","0","11029.0","70,584","14.6"
"6258","857","3229","24.2","5179.0","3191.0","1988.0","0.0","783","74","0","116525.0","745,760","155.0"
"6260","220","762","24.3","1775.0","762.0","1013.0","0.0","185","35","0","32969.0","211,000","43.7"
"6262","142","641","20.1","893.0","533.0","360.0","0.0","129","13","0","19455.0","124,514","25.8"
"6271","915","1844","48.2","4457.0","3757.0","700.0","0.0","889","26","0","44486.0","284,711","63.5"
"6275","380","868","40.9","1940.0","1493.0","447.0","0.0","355","25","0","31249.0","199,995","44.5"
"6280","6638","16705","37.8","35580.0","27669.0","7769.0","142.0","6320","317","1","56518.0","361,718","80.4"
"6281","2032","5538","34.7","11780.0","9471.0","2309.0","0.0","1923","109","0","97315.0","622,817","142.8"
"6282","569","1120","45.1","3627.0","2317.0","1310.0","0.0","505","64","0","25271.0","161,731","37.0"
"6284","512","1500","31.9","3261.0","2515.0","746.0","0.0","478","34","0","32542.0","208,267","46.4"
"6285","1708","5259","30.1","10076.0","7488.0","2438.0","150.0","1585","122","1","102300.0","654,719","145.9"
"6286","256","360","56.7","1982.0","1029.0","804.0","149.0","204","51","1","17215.0","110,174","23.7"
"6288","116","299","30.4","1049.0","395.0","654.0","0.0","91","25","0","13544.0","86,684","18.7"
"6290","374","1561","23.0","1842.0","1501.0","341.0","0.0","359","15","0","29669.0","189,881","41.0"
"6302","955","1999","46.0","5204.0","3924.0","785.0","495.0","919","35","1","79597.0","509,418","115.6"
"6304","497","889","54.4","2130.0","1883.0","247.0","0.0","484","13","0","48577.0","310,894","70.4"
"6306","203","502","37.8","1138.0","825.0","313.0","0.0","190","13","0","38437.0","245,996","54.6"
"6308","338","792","40.3","1792.0","1473.0","319.0","0.0","319","19","0","48791.0","312,265","69.3"
"6309","77","137","52.6","430.0","327.0","103.0","0.0","72","5","0","10207.0","65,324","14.5"
"6311","120","267","43.1","545.0","462.0","83.0","0.0","115","5","0","19089.0","122,173","26.8"
"6312","714","2235","29.8","3825.0","2926.0","899.0","0.0","667","47","0","77634.0","496,855","109.2"
"6313","53","171","29.2","257.0","224.0","33.0","0.0","50","3","0","9789.0","62,650","13.7"
"6315","375","1006","35.8","2271.0","1465.0","411.0","395.0","360","14","1","56406.0","360,996","79.2"
"6316","76","176","42.6","307.0","292.0","15.0","0.0","75","1","0","13713.0","87,766","19.2"
"6317","513","1795","26.9","2670.0","2020.0","650.0","0.0","483","30","0","73280.0","468,991","103.3"
"6318","69","236","27.1","340.0","278.0","62.0","0.0","64","5","0","15758.0","100,850","22.1"
"6320","75","260","24.6","463.0","297.0","166.0","0.0","64","11","0","21433.0","137,172","30.1"
"6321","49","222","20.3","259.0","198.0","61.0","0.0","45","4","0","19951.0","127,688","28.0"
"6322","45","131","31.3","247.0","183.0","64.0","0.0","41","4","0","8290.0","53,059","10.5"
"6323","189","552","33.2","883.0","799.0","84.0","0.0","183","6","0","21109.0","135,099","26.6"
"6324","511","1655","28.7","2752.0","2087.0","665.0","0.0","475","36","0","71405.0","456,994","90.1"
"6326","79","211","36.0","351.0","306.0","45.0","0.0","76","3","0","16778.0","107,380","21.2"
"6327","44","123","35.8","193.0","193.0","0.0","0.0","44","0","0","7221.0","46,216","9.1"
"6328","53","241","20.3","272.0","209.0","63.0","0.0","49","4","0","19436.0","124,391","24.5"
"6330","4502","18935","22.8","22857.0","17595.0","5062.0","200.0","4322","179","1","424157.0","2,714,606","537.3"
"6333","1084","3546","29.1","5453.0","4191.0","1262.0","0.0","1033","51","0","91065.0","582,814","115.0"
"6335","129","392","30.1","831.0","564.0","267.0","0.0","118","11","0","22022.0","140,941","31.0"
"6336","53","200","25.0","272.0","231.0","41.0","0.0","50","3","0","18574.0","118,873","26.1"
"6337","46","292","13.7","288.0","186.0","102.0","0.0","40","6","0","23489.0","150,329","33.0"
"6338","109","613","16.0","643.0","447.0","196.0","0.0","98","11","0","30649.0","196,155","38.7"
"6341","31","162","15.4","214.0","122.0","92.0","0.0","25","6","0","2884.0","18,459","4.1"
"6343","20","122","14.8","108.0","78.0","30.0","0.0","18","2","0","1583.0","10,130","2.2"
"6346","54","386","12.7","383.0","220.0","163.0","0.0","49","5","0","33628.0","215,220","45.8"
"6348","133","722","17.2","652.0","457.0","195.0","0.0","124","9","0","18134.0","116,057","24.8"
"6350","62","193","28.5","331.0","217.0","114.0","0.0","55","7","0","9118.0","58,356","12.8"
"6351","6","35","","31.0","31.0","0.0","0.0","6","0","0","4216.0","26,982","5.9"
"6352","30","117","23.1","232.0","139.0","93.0","0.0","27","3","0","8443.0","54,032","11.8"
"6353","132","450","26.2","833.0","586.0","247.0","0.0","118","14","0","21631.0","138,438","30.3"
"6355","70","272","21.3","486.0","309.0","177.0","0.0","58","12","0","33052.0","211,534","46.5"
"6356","20","74","23.0","126.0","87.0","39.0","0.0","17","3","0","9624.0","61,592","13.2"
"6357","12","47","","54.0","42.0","12.0","0.0","11","1","0","5781.0","36,999","8.1"
"6358","5","63","6.3","40.0","24.0","16.0","0.0","4","1","0","7132.0","45,647","10.0"
"6359","66","181","29.3","493.0","248.0","245.0","0.0","53","13","0","19565.0","125,216","27.5"
"6361","14","74","17.6","70.0","57.0","13.0","0.0","13","1","0","5738.0","36,722","8.0"
"6363","22","95","22.1","90.0","80.0","10.0","0.0","21","1","0","6682.0","42,763","9.4"
"6365","102","342","28.1","490.0","332.0","158.0","0.0","96","6","0","23859.0","152,698","33.6"
"6367","45","175","21.7","303.0","175.0","128.0","0.0","38","7","0","14882.0","95,243","20.9"
"6368","11","32","","57.0","57.0","0.0","0.0","11","0","0","7531.0","48,198","10.5"
"6369","149","387","34.6","993.0","682.0","311.0","0.0","134","15","0","23832.0","152,527","33.5"
"6370","73","257","28.0","301.0","280.0","21.0","0.0","72","1","0","9917.0","63,470","13.9"
"6372","29","80","35.0","112.0","98.0","14.0","0.0","28","1","0","3934.0","25,179","5.5"
"6373","12","48","","67.0","67.0","0.0","0.0","12","0","0","6774.0","43,355","9.5"
"6375","232","484","44.4","1202.0","895.0","307.0","0.0","215","17","0","17064.0","109,211","23.9"
"6383","200","500","37.2","1108.0","679.0","221.0","208.0","186","13","1","31542.0","201,869","45.7"
"6384","4","8","","22.0","22.0","0.0","0.0","4","0","0","2392.0","15,310","3.5"
"6385","5","24","","31.0","31.0","0.0","0.0","5","0","0","3361.0","21,513","4.9"
"6386","9","62","14.5","42.0","42.0","0.0","0.0","9","0","0","5049.0","32,311","7.1"
"6390","372","874","40.6","2042.0","1744.0","298.0","0.0","355","17","0","38834.0","248,540","55.2"
"6391","150","504","26.2","1409.0","623.0","346.0","440.0","132","17","1","38989.0","249,527","55.4"
"6392","82","281","26.3","431.0","296.0","135.0","0.0","74","8","0","18713.0","119,762","26.2"
"6393","24","75","29.3","127.0","89.0","38.0","0.0","22","2","0","5298.0","33,906","7.4"
"6394","36","218","15.1","374.0","161.0","213.0","0.0","33","3","0","26346.0","168,616","37.0"
"6395","246","755","29.1","1452.0","919.0","533.0","0.0","220","26","0","45231.0","289,480","63.6"
"6396","31","217","12.0","236.0","92.0","144.0","0.0","26","5","0","14400.0","92,159","19.1"
"6397","27","78","24.4","220.0","84.0","136.0","0.0","19","8","0","3727.0","23,851","4.7"
"6398","104","497","19.3","564.0","385.0","179.0","0.0","96","8","0","13303.0","85,140","17.7"
"6401","1498","3750","37.0","20705.0","6177.0","2439.0","12089.0","1388","108","2","124400.0","796,157","181.0"
"6403","45","76","56.6","220.0","169.0","51.0","0.0","43","2","0","3977.0","25,454","5.8"
"6405","51","149","32.9","260.0","237.0","23.0","0.0","49","2","0","11050.0","70,718","16.0"
"6407","184","447","35.8","1258.0","772.0","486.0","0.0","160","24","0","27477.0","175,850","39.9"
"6409","51","218","20.6","276.0","156.0","120.0","0.0","45","6","0","16163.0","103,442","23.5"
"6410","179","462","36.4","989.0","699.0","290.0","0.0","168","11","0","23925.0","153,121","34.9"
"6411","17","65","24.6","92.0","80.0","12.0","0.0","16","1","0","5351.0","34,249","7.8"
"6412","11","50","20.0","79.0","68.0","11.0","0.0","10","1","0","3152.0","20,171","4.6"
"6413","7","46","","35.0","35.0","0.0","0.0","7","0","0","2324.0","14,876","3.4"
"6414","6","24","","45.0","21.0","24.0","0.0","5","1","0","2160.0","13,825","3.1"
"6415","535","1473","33.5","135983.0","2086.0","904.0","132993.0","494","39","2","55801.0","357,129","81.5"
"6418","194","343","51.9","1027.0","732.0","295.0","0.0","178","16","0","19919.0","127,483","28.0"
